mob								
怪物编号	怪物avatar	怪物攻击	怪物血量	怪物速度	怪物类型	怪物死亡加魔法值	怪物功能类型	不可中buff
71030206	7103	1	36460	37	1	2	0	[]
71030207	7103	1	36490	37	1	2	0	[]
71030208	7103	1	36520	37	1	2	0	[]
71030209	7103	1	36550	37	1	2	0	[]
71030210	7103	1	36580	37	1	2	0	[]
71030211	7103	1	36610	37	1	2	0	[]
71030212	7103	1	36640	37	1	2	0	[]
71030213	7103	1	36670	37	1	2	0	[]
71030214	7103	1	36700	37	1	2	0	[]
71030215	7103	1	36730	37	1	2	0	[]
71030216	7103	1	36760	37	1	2	0	[]
71030217	7103	1	36790	37	1	2	0	[]
71030218	7103	1	36820	37	1	2	0	[]
71030219	7103	1	36850	37	1	2	0	[]
71030220	7103	1	36880	37	1	2	0	[]
71040001	7104	1	65490	35	3	2	0	[]
71040002	7104	1	65565	35	3	2	0	[]
71040003	7104	1	65640	35	3	2	0	[]
71040004	7104	1	65715	35	3	2	0	[]
71040005	7104	1	65790	35	3	2	0	[]
71040006	7104	1	65865	35	3	2	0	[]
71040007	7104	1	65940	35	3	2	0	[]
71040008	7104	1	66015	35	3	2	0	[]
71040009	7104	1	66090	35	3	2	0	[]
71040010	7104	1	66165	35	3	2	0	[]
71040011	7104	1	66240	35	3	2	0	[]
71040012	7104	1	66315	35	3	2	0	[]
71040013	7104	1	66390	35	3	2	0	[]
71040014	7104	1	66465	35	3	2	0	[]
71040015	7104	1	66540	35	3	2	0	[]
71040016	7104	1	66615	35	3	2	0	[]
71040017	7104	1	66690	35	3	2	0	[]
71040018	7104	1	66765	35	3	2	0	[]
71040019	7104	1	66840	35	3	2	0	[]
71040020	7104	1	66915	35	3	2	0	[]
71040021	7104	1	66990	35	3	2	0	[]
71040022	7104	1	67065	35	3	2	0	[]
71040023	7104	1	67140	35	3	2	0	[]
71040024	7104	1	67215	35	3	2	0	[]
71040025	7104	1	67290	35	3	2	0	[]
71040026	7104	1	67365	35	3	2	0	[]
71040027	7104	1	67440	35	3	2	0	[]
71040028	7104	1	67515	35	3	2	0	[]
71040029	7104	1	67590	35	3	2	0	[]
71040030	7104	1	67665	35	3	2	0	[]
71040031	7104	1	67740	35	3	2	0	[]
71040032	7104	1	67815	35	3	2	0	[]
71040033	7104	1	67890	35	3	2	0	[]
71040034	7104	1	67965	35	3	2	0	[]
71040035	7104	1	68040	35	3	2	0	[]
71040036	7104	1	68115	35	3	2	0	[]
71040037	7104	1	68190	35	3	2	0	[]
71040038	7104	1	68265	35	3	2	0	[]
71040039	7104	1	68340	35	3	2	0	[]
71040040	7104	1	68415	35	3	2	0	[]
71040041	7104	1	68490	35	3	2	0	[]
71040042	7104	1	68565	35	3	2	0	[]
71040043	7104	1	68640	35	3	2	0	[]
71040044	7104	1	68715	35	3	2	0	[]
71040045	7104	1	68790	35	3	2	0	[]
71040046	7104	1	68865	35	3	2	0	[]
71040047	7104	1	68940	35	3	2	0	[]
71040048	7104	1	69015	35	3	2	0	[]
71040049	7104	1	69090	35	3	2	0	[]
71040050	7104	1	69165	35	3	2	0	[]
71040051	7104	1	69240	35	3	2	0	[]
71040052	7104	1	69315	35	3	2	0	[]
71040053	7104	1	69390	35	3	2	0	[]
71040054	7104	1	69465	35	3	2	0	[]
71040055	7104	1	69540	35	3	2	0	[]
71040056	7104	1	69615	35	3	2	0	[]
71040057	7104	1	69690	35	3	2	0	[]
71040058	7104	1	69765	35	3	2	0	[]
71040059	7104	1	69840	35	3	2	0	[]
71040060	7104	1	69915	35	3	2	0	[]
71040061	7104	1	69990	35	3	2	0	[]
71040062	7104	1	70065	35	3	2	0	[]
71040063	7104	1	70140	35	3	2	0	[]
71040064	7104	1	70215	35	3	2	0	[]
71040065	7104	1	70290	35	3	2	0	[]
71040066	7104	1	70365	35	3	2	0	[]
71040067	7104	1	70440	35	3	2	0	[]
71040068	7104	1	70515	35	3	2	0	[]
71040069	7104	1	70590	35	3	2	0	[]
71040070	7104	1	70665	35	3	2	0	[]
71040071	7104	1	70740	35	3	2	0	[]
71040072	7104	1	70815	35	3	2	0	[]
71040073	7104	1	70890	35	3	2	0	[]
71040074	7104	1	70965	35	3	2	0	[]
71040075	7104	1	71040	35	3	2	0	[]
71040076	7104	1	71115	35	3	2	0	[]
71040077	7104	1	71190	35	3	2	0	[]
71040078	7104	1	71265	35	3	2	0	[]
71040079	7104	1	71340	35	3	2	0	[]
71040080	7104	1	71415	35	3	2	0	[]
71040081	7104	1	71490	35	3	2	0	[]
71040082	7104	1	71565	35	3	2	0	[]
71040083	7104	1	71640	35	3	2	0	[]
71040084	7104	1	71715	35	3	2	0	[]
71040085	7104	1	71790	35	3	2	0	[]
71040086	7104	1	71865	35	3	2	0	[]
71040087	7104	1	71940	35	3	2	0	[]
71040088	7104	1	72015	35	3	2	0	[]
71040089	7104	1	72090	35	3	2	0	[]
71040090	7104	1	72165	35	3	2	0	[]
71040091	7104	1	72240	35	3	2	0	[]
71040092	7104	1	72315	35	3	2	0	[]
71040093	7104	1	72390	35	3	2	0	[]
71040094	7104	1	72465	35	3	2	0	[]
71040095	7104	1	72540	35	3	2	0	[]
71040096	7104	1	72615	35	3	2	0	[]
71040097	7104	1	72690	35	3	2	0	[]
71040098	7104	1	72765	35	3	2	0	[]
71040099	7104	1	72840	35	3	2	0	[]
71040100	7104	1	72915	35	3	2	0	[]
71040101	7104	1	72990	35	3	2	0	[]
71040102	7104	1	73065	35	3	2	0	[]
71040103	7104	1	73140	35	3	2	0	[]
71040104	7104	1	73215	35	3	2	0	[]
71040105	7104	1	73290	35	3	2	0	[]
71040106	7104	1	73365	35	3	2	0	[]
71040107	7104	1	73440	35	3	2	0	[]
71040108	7104	1	73515	35	3	2	0	[]
71040109	7104	1	73590	35	3	2	0	[]
71040110	7104	1	73665	35	3	2	0	[]
71040111	7104	1	73740	35	3	2	0	[]
71040112	7104	1	73815	35	3	2	0	[]
71040113	7104	1	73890	35	3	2	0	[]
71040114	7104	1	73965	35	3	2	0	[]
71040115	7104	1	74040	35	3	2	0	[]
71040116	7104	1	74115	35	3	2	0	[]
71040117	7104	1	74190	35	3	2	0	[]
71040118	7104	1	74265	35	3	2	0	[]
71040119	7104	1	74340	35	3	2	0	[]
71040120	7104	1	74415	35	3	2	0	[]
71040121	7104	1	74490	35	3	2	0	[]
71040122	7104	1	74565	35	3	2	0	[]
71040123	7104	1	74640	35	3	2	0	[]
71040124	7104	1	74715	35	3	2	0	[]
71040125	7104	1	74790	35	3	2	0	[]
71040126	7104	1	74865	35	3	2	0	[]
71040127	7104	1	74940	35	3	2	0	[]
71040128	7104	1	75015	35	3	2	0	[]
71040129	7104	1	75090	35	3	2	0	[]
71040130	7104	1	75165	35	3	2	0	[]
71040131	7104	1	75240	35	3	2	0	[]
71040132	7104	1	75315	35	3	2	0	[]
71040133	7104	1	75390	35	3	2	0	[]
71040134	7104	1	75465	35	3	2	0	[]
71040135	7104	1	75540	35	3	2	0	[]
71040136	7104	1	75615	35	3	2	0	[]
71040137	7104	1	75690	35	3	2	0	[]
71040138	7104	1	75765	35	3	2	0	[]
71040139	7104	1	75840	35	3	2	0	[]
71040140	7104	1	75915	35	3	2	0	[]
71040141	7104	1	75990	35	3	2	0	[]
71040142	7104	1	76065	35	3	2	0	[]
71040143	7104	1	76140	35	3	2	0	[]
71040144	7104	1	76215	35	3	2	0	[]
71040145	7104	1	76290	35	3	2	0	[]
71040146	7104	1	76365	35	3	2	0	[]
71040147	7104	1	76440	35	3	2	0	[]
71040148	7104	1	76515	35	3	2	0	[]
71040149	7104	1	76590	35	3	2	0	[]
71040150	7104	1	76665	35	3	2	0	[]
71040151	7104	1	76740	35	3	2	0	[]
71040152	7104	1	76815	35	3	2	0	[]
71040153	7104	1	76890	35	3	2	0	[]
71040154	7104	1	76965	35	3	2	0	[]
71040155	7104	1	77040	35	3	2	0	[]
71040156	7104	1	77115	35	3	2	0	[]
71040157	7104	1	77190	35	3	2	0	[]
71040158	7104	1	77265	35	3	2	0	[]
71040159	7104	1	77340	35	3	2	0	[]
71040160	7104	1	77415	35	3	2	0	[]
71040161	7104	1	77490	35	3	2	0	[]
71040162	7104	1	77565	35	3	2	0	[]
71040163	7104	1	77640	35	3	2	0	[]
71040164	7104	1	77715	35	3	2	0	[]
71040165	7104	1	77790	35	3	2	0	[]
71040166	7104	1	77865	35	3	2	0	[]
71040167	7104	1	77940	35	3	2	0	[]
71040168	7104	1	78015	35	3	2	0	[]
71040169	7104	1	78090	35	3	2	0	[]
71040170	7104	1	78165	35	3	2	0	[]
71040171	7104	1	78240	35	3	2	0	[]
71040172	7104	1	78315	35	3	2	0	[]
71040173	7104	1	78390	35	3	2	0	[]
71040174	7104	1	78465	35	3	2	0	[]
71040175	7104	1	78540	35	3	2	0	[]
71040176	7104	1	78615	35	3	2	0	[]
71040177	7104	1	78690	35	3	2	0	[]
71040178	7104	1	78765	35	3	2	0	[]
71040179	7104	1	78840	35	3	2	0	[]
71040180	7104	1	78915	35	3	2	0	[]
71040181	7104	1	78990	35	3	2	0	[]
71040182	7104	1	79065	35	3	2	0	[]
71040183	7104	1	79140	35	3	2	0	[]
71040184	7104	1	79215	35	3	2	0	[]
71040185	7104	1	79290	35	3	2	0	[]
71040186	7104	1	79365	35	3	2	0	[]
71040187	7104	1	79440	35	3	2	0	[]
71040188	7104	1	79515	35	3	2	0	[]
71040189	7104	1	79590	35	3	2	0	[]
71040190	7104	1	79665	35	3	2	0	[]
71040191	7104	1	79740	35	3	2	0	[]
71040192	7104	1	79815	35	3	2	0	[]
71040193	7104	1	79890	35	3	2	0	[]
71040194	7104	1	79965	35	3	2	0	[]
71040195	7104	1	80040	35	3	2	0	[]
71040196	7104	1	80115	35	3	2	0	[]
71040197	7104	1	80190	35	3	2	0	[]
71040198	7104	1	80265	35	3	2	0	[]
71040199	7104	1	80340	35	3	2	0	[]
71040200	7104	1	80415	35	3	2	0	[]
71040201	7104	1	80490	35	3	2	0	[]
71040202	7104	1	80565	35	3	2	0	[]
71040203	7104	1	80640	35	3	2	0	[]
71040204	7104	1	80715	35	3	2	0	[]
71040205	7104	1	80790	35	3	2	0	[]
71040206	7104	1	80865	35	3	2	0	[]
71040207	7104	1	80940	35	3	2	0	[]
71040208	7104	1	81015	35	3	2	0	[]
71040209	7104	1	81090	35	3	2	0	[]
71040210	7104	1	81165	35	3	2	0	[]
71040211	7104	1	81240	35	3	2	0	[]
71040212	7104	1	81315	35	3	2	0	[]
71040213	7104	1	81390	35	3	2	0	[]
71040214	7104	1	81465	35	3	2	0	[]
71040215	7104	1	81540	35	3	2	0	[]
71040216	7104	1	81615	35	3	2	0	[]
71040217	7104	1	81690	35	3	2	0	[]
71040218	7104	1	81765	35	3	2	0	[]
71040219	7104	1	81840	35	3	2	0	[]
71040220	7104	1	81915	35	3	2	0	[]
71050001	7105	1	71490	37	3	2	0	[]
71050002	7105	1	71565	37	3	2	0	[]
71050003	7105	1	71640	37	3	2	0	[]
71050004	7105	1	71715	37	3	2	0	[]
71050005	7105	1	71790	37	3	2	0	[]
71050006	7105	1	71865	37	3	2	0	[]
71050007	7105	1	71940	37	3	2	0	[]
71050008	7105	1	72015	37	3	2	0	[]
71050009	7105	1	72090	37	3	2	0	[]
71050010	7105	1	72165	37	3	2	0	[]
71050011	7105	1	72240	37	3	2	0	[]
71050012	7105	1	72315	37	3	2	0	[]
71050013	7105	1	72390	37	3	2	0	[]
71050014	7105	1	72465	37	3	2	0	[]
71050015	7105	1	72540	37	3	2	0	[]
71050016	7105	1	72615	37	3	2	0	[]
71050017	7105	1	72690	37	3	2	0	[]
71050018	7105	1	72765	37	3	2	0	[]
71050019	7105	1	72840	37	3	2	0	[]
71050020	7105	1	72915	37	3	2	0	[]
71050021	7105	1	72990	37	3	2	0	[]
71050022	7105	1	73065	37	3	2	0	[]
71050023	7105	1	73140	37	3	2	0	[]
71050024	7105	1	73215	37	3	2	0	[]
71050025	7105	1	73290	37	3	2	0	[]
71050026	7105	1	73365	37	3	2	0	[]
71050027	7105	1	73440	37	3	2	0	[]
71050028	7105	1	73515	37	3	2	0	[]
71050029	7105	1	73590	37	3	2	0	[]
71050030	7105	1	73665	37	3	2	0	[]
71050031	7105	1	73740	37	3	2	0	[]
71050032	7105	1	73815	37	3	2	0	[]
71050033	7105	1	73890	37	3	2	0	[]
71050034	7105	1	73965	37	3	2	0	[]
71050035	7105	1	74040	37	3	2	0	[]
71050036	7105	1	74115	37	3	2	0	[]
71050037	7105	1	74190	37	3	2	0	[]
71050038	7105	1	74265	37	3	2	0	[]
71050039	7105	1	74340	37	3	2	0	[]
71050040	7105	1	74415	37	3	2	0	[]
71050041	7105	1	74490	37	3	2	0	[]
71050042	7105	1	74565	37	3	2	0	[]
71050043	7105	1	74640	37	3	2	0	[]
71050044	7105	1	74715	37	3	2	0	[]
71050045	7105	1	74790	37	3	2	0	[]
71050046	7105	1	74865	37	3	2	0	[]
71050047	7105	1	74940	37	3	2	0	[]
71050048	7105	1	75015	37	3	2	0	[]
71050049	7105	1	75090	37	3	2	0	[]
71050050	7105	1	75165	37	3	2	0	[]
71050051	7105	1	75240	37	3	2	0	[]
71050052	7105	1	75315	37	3	2	0	[]
71050053	7105	1	75390	37	3	2	0	[]
71050054	7105	1	75465	37	3	2	0	[]
71050055	7105	1	75540	37	3	2	0	[]
71050056	7105	1	75615	37	3	2	0	[]
71050057	7105	1	75690	37	3	2	0	[]
71050058	7105	1	75765	37	3	2	0	[]
71050059	7105	1	75840	37	3	2	0	[]
71050060	7105	1	75915	37	3	2	0	[]
71050061	7105	1	75990	37	3	2	0	[]
71050062	7105	1	76065	37	3	2	0	[]
71050063	7105	1	76140	37	3	2	0	[]
71050064	7105	1	76215	37	3	2	0	[]
71050065	7105	1	76290	37	3	2	0	[]
71050066	7105	1	76365	37	3	2	0	[]
71050067	7105	1	76440	37	3	2	0	[]
71050068	7105	1	76515	37	3	2	0	[]
71050069	7105	1	76590	37	3	2	0	[]
71050070	7105	1	76665	37	3	2	0	[]
71050071	7105	1	76740	37	3	2	0	[]
71050072	7105	1	76815	37	3	2	0	[]
71050073	7105	1	76890	37	3	2	0	[]
71050074	7105	1	76965	37	3	2	0	[]
71050075	7105	1	77040	37	3	2	0	[]
71050076	7105	1	77115	37	3	2	0	[]
71050077	7105	1	77190	37	3	2	0	[]
71050078	7105	1	77265	37	3	2	0	[]
71050079	7105	1	77340	37	3	2	0	[]
71050080	7105	1	77415	37	3	2	0	[]
71050081	7105	1	77490	37	3	2	0	[]
71050082	7105	1	77565	37	3	2	0	[]
71050083	7105	1	77640	37	3	2	0	[]
71050084	7105	1	77715	37	3	2	0	[]
71050085	7105	1	77790	37	3	2	0	[]
71050086	7105	1	77865	37	3	2	0	[]
71050087	7105	1	77940	37	3	2	0	[]
71050088	7105	1	78015	37	3	2	0	[]
71050089	7105	1	78090	37	3	2	0	[]
71050090	7105	1	78165	37	3	2	0	[]
71050091	7105	1	78240	37	3	2	0	[]
71050092	7105	1	78315	37	3	2	0	[]
71050093	7105	1	78390	37	3	2	0	[]
71050094	7105	1	78465	37	3	2	0	[]
71050095	7105	1	78540	37	3	2	0	[]
71050096	7105	1	78615	37	3	2	0	[]
71050097	7105	1	78690	37	3	2	0	[]
71050098	7105	1	78765	37	3	2	0	[]
71050099	7105	1	78840	37	3	2	0	[]
71050100	7105	1	78915	37	3	2	0	[]
71050101	7105	1	78990	37	3	2	0	[]
71050102	7105	1	79065	37	3	2	0	[]
71050103	7105	1	79140	37	3	2	0	[]
71050104	7105	1	79215	37	3	2	0	[]
71050105	7105	1	79290	37	3	2	0	[]
71050106	7105	1	79365	37	3	2	0	[]
71050107	7105	1	79440	37	3	2	0	[]
71050108	7105	1	79515	37	3	2	0	[]
71050109	7105	1	79590	37	3	2	0	[]
71050110	7105	1	79665	37	3	2	0	[]
71050111	7105	1	79740	37	3	2	0	[]
71050112	7105	1	79815	37	3	2	0	[]
71050113	7105	1	79890	37	3	2	0	[]
71050114	7105	1	79965	37	3	2	0	[]
71050115	7105	1	80040	37	3	2	0	[]
71050116	7105	1	80115	37	3	2	0	[]
71050117	7105	1	80190	37	3	2	0	[]
71050118	7105	1	80265	37	3	2	0	[]
71050119	7105	1	80340	37	3	2	0	[]
71050120	7105	1	80415	37	3	2	0	[]
71050121	7105	1	80490	37	3	2	0	[]
71050122	7105	1	80565	37	3	2	0	[]
71050123	7105	1	80640	37	3	2	0	[]
71050124	7105	1	80715	37	3	2	0	[]
71050125	7105	1	80790	37	3	2	0	[]
71050126	7105	1	80865	37	3	2	0	[]
71050127	7105	1	80940	37	3	2	0	[]
71050128	7105	1	81015	37	3	2	0	[]
71050129	7105	1	81090	37	3	2	0	[]
71050130	7105	1	81165	37	3	2	0	[]
71050131	7105	1	81240	37	3	2	0	[]
71050132	7105	1	81315	37	3	2	0	[]
71050133	7105	1	81390	37	3	2	0	[]
71050134	7105	1	81465	37	3	2	0	[]
71050135	7105	1	81540	37	3	2	0	[]
71050136	7105	1	81615	37	3	2	0	[]
71050137	7105	1	81690	37	3	2	0	[]
71050138	7105	1	81765	37	3	2	0	[]
71050139	7105	1	81840	37	3	2	0	[]
71050140	7105	1	81915	37	3	2	0	[]
71050141	7105	1	81990	37	3	2	0	[]
71050142	7105	1	82065	37	3	2	0	[]
71050143	7105	1	82140	37	3	2	0	[]
71050144	7105	1	82215	37	3	2	0	[]
71050145	7105	1	82290	37	3	2	0	[]
71050146	7105	1	82365	37	3	2	0	[]
71050147	7105	1	82440	37	3	2	0	[]
71050148	7105	1	82515	37	3	2	0	[]
71050149	7105	1	82590	37	3	2	0	[]
71050150	7105	1	82665	37	3	2	0	[]
71050151	7105	1	82740	37	3	2	0	[]
71050152	7105	1	82815	37	3	2	0	[]
71050153	7105	1	82890	37	3	2	0	[]
71050154	7105	1	82965	37	3	2	0	[]
71050155	7105	1	83040	37	3	2	0	[]
71050156	7105	1	83115	37	3	2	0	[]
71050157	7105	1	83190	37	3	2	0	[]
71050158	7105	1	83265	37	3	2	0	[]
71050159	7105	1	83340	37	3	2	0	[]
71050160	7105	1	83415	37	3	2	0	[]
71050161	7105	1	83490	37	3	2	0	[]
71050162	7105	1	83565	37	3	2	0	[]
71050163	7105	1	83640	37	3	2	0	[]
71050164	7105	1	83715	37	3	2	0	[]
71050165	7105	1	83790	37	3	2	0	[]
71050166	7105	1	83865	37	3	2	0	[]
71050167	7105	1	83940	37	3	2	0	[]
71050168	7105	1	84015	37	3	2	0	[]
71050169	7105	1	84090	37	3	2	0	[]
71050170	7105	1	84165	37	3	2	0	[]
71050171	7105	1	84240	37	3	2	0	[]
71050172	7105	1	84315	37	3	2	0	[]
71050173	7105	1	84390	37	3	2	0	[]
71050174	7105	1	84465	37	3	2	0	[]
71050175	7105	1	84540	37	3	2	0	[]
71050176	7105	1	84615	37	3	2	0	[]
71050177	7105	1	84690	37	3	2	0	[]
71050178	7105	1	84765	37	3	2	0	[]
71050179	7105	1	84840	37	3	2	0	[]
71050180	7105	1	84915	37	3	2	0	[]
71050181	7105	1	84990	37	3	2	0	[]
71050182	7105	1	85065	37	3	2	0	[]
71050183	7105	1	85140	37	3	2	0	[]
71050184	7105	1	85215	37	3	2	0	[]
71050185	7105	1	85290	37	3	2	0	[]
71050186	7105	1	85365	37	3	2	0	[]
71050187	7105	1	85440	37	3	2	0	[]
71050188	7105	1	85515	37	3	2	0	[]
71050189	7105	1	85590	37	3	2	0	[]
71050190	7105	1	85665	37	3	2	0	[]
71050191	7105	1	85740	37	3	2	0	[]
71050192	7105	1	85815	37	3	2	0	[]
71050193	7105	1	85890	37	3	2	0	[]
71050194	7105	1	85965	37	3	2	0	[]
71050195	7105	1	86040	37	3	2	0	[]
71050196	7105	1	86115	37	3	2	0	[]
71050197	7105	1	86190	37	3	2	0	[]
71050198	7105	1	86265	37	3	2	0	[]
71050199	7105	1	86340	37	3	2	0	[]
71050200	7105	1	86415	37	3	2	0	[]
71050201	7105	1	86490	37	3	2	0	[]
71050202	7105	1	86565	37	3	2	0	[]
71050203	7105	1	86640	37	3	2	0	[]
71050204	7105	1	86715	37	3	2	0	[]
71050205	7105	1	86790	37	3	2	0	[]
71050206	7105	1	86865	37	3	2	0	[]
71050207	7105	1	86940	37	3	2	0	[]
71050208	7105	1	87015	37	3	2	0	[]
71050209	7105	1	87090	37	3	2	0	[]
71050210	7105	1	87165	37	3	2	0	[]
71050211	7105	1	87240	37	3	2	0	[]
71050212	7105	1	87315	37	3	2	0	[]
71050213	7105	1	87390	37	3	2	0	[]
71050214	7105	1	87465	37	3	2	0	[]
71050215	7105	1	87540	37	3	2	0	[]
71050216	7105	1	87615	37	3	2	0	[]
71050217	7105	1	87690	37	3	2	0	[]
71050218	7105	1	87765	37	3	2	0	[]
71050219	7105	1	87840	37	3	2	0	[]
71050220	7105	1	87915	37	3	2	0	[]
71060001	7106	1	30310	35	1	2	0	[]
71060002	7106	1	30340	35	1	2	0	[]
71060003	7106	1	30370	35	1	2	0	[]
71060004	7106	1	30400	35	1	2	0	[]
71060005	7106	1	30430	35	1	2	0	[]
71060006	7106	1	30460	35	1	2	0	[]
71060007	7106	1	30490	35	1	2	0	[]
71060008	7106	1	30520	35	1	2	0	[]
71060009	7106	1	30550	35	1	2	0	[]
71060010	7106	1	30580	35	1	2	0	[]
71060011	7106	1	30610	35	1	2	0	[]
71060012	7106	1	30640	35	1	2	0	[]
71060013	7106	1	30670	35	1	2	0	[]
71060014	7106	1	30700	35	1	2	0	[]
71060015	7106	1	30730	35	1	2	0	[]
71060016	7106	1	30760	35	1	2	0	[]
71060017	7106	1	30790	35	1	2	0	[]
71060018	7106	1	30820	35	1	2	0	[]
71060019	7106	1	30850	35	1	2	0	[]
71060020	7106	1	30880	35	1	2	0	[]
71060021	7106	1	30910	35	1	2	0	[]
71060022	7106	1	30940	35	1	2	0	[]
71060023	7106	1	30970	35	1	2	0	[]
71060024	7106	1	31000	35	1	2	0	[]
71060025	7106	1	31030	35	1	2	0	[]
71060026	7106	1	31060	35	1	2	0	[]
71060027	7106	1	31090	35	1	2	0	[]
71060028	7106	1	31120	35	1	2	0	[]
71060029	7106	1	31150	35	1	2	0	[]
71060030	7106	1	31180	35	1	2	0	[]
71060031	7106	1	31210	35	1	2	0	[]
71060032	7106	1	31240	35	1	2	0	[]
71060033	7106	1	31270	35	1	2	0	[]
71060034	7106	1	31300	35	1	2	0	[]
71060035	7106	1	31330	35	1	2	0	[]
71060036	7106	1	31360	35	1	2	0	[]
71060037	7106	1	31390	35	1	2	0	[]
71060038	7106	1	31420	35	1	2	0	[]
71060039	7106	1	31450	35	1	2	0	[]
71060040	7106	1	31480	35	1	2	0	[]
71060041	7106	1	31510	35	1	2	0	[]
71060042	7106	1	31540	35	1	2	0	[]
71060043	7106	1	31570	35	1	2	0	[]
71060044	7106	1	31600	35	1	2	0	[]
71060045	7106	1	31630	35	1	2	0	[]
71060046	7106	1	31660	35	1	2	0	[]
71060047	7106	1	31690	35	1	2	0	[]
71060048	7106	1	31720	35	1	2	0	[]
71060049	7106	1	31750	35	1	2	0	[]
71060050	7106	1	31780	35	1	2	0	[]
71060051	7106	1	31810	35	1	2	0	[]
71060052	7106	1	31840	35	1	2	0	[]
71060053	7106	1	31870	35	1	2	0	[]
71060054	7106	1	31900	35	1	2	0	[]
71060055	7106	1	31930	35	1	2	0	[]
71060056	7106	1	31960	35	1	2	0	[]
71060057	7106	1	31990	35	1	2	0	[]
71060058	7106	1	32020	35	1	2	0	[]
71060059	7106	1	32050	35	1	2	0	[]
71060060	7106	1	32080	35	1	2	0	[]
71060061	7106	1	32110	35	1	2	0	[]
71060062	7106	1	32140	35	1	2	0	[]
71060063	7106	1	32170	35	1	2	0	[]
71060064	7106	1	32200	35	1	2	0	[]
71060065	7106	1	32230	35	1	2	0	[]
71060066	7106	1	32260	35	1	2	0	[]
71060067	7106	1	32290	35	1	2	0	[]
71060068	7106	1	32320	35	1	2	0	[]
71060069	7106	1	32350	35	1	2	0	[]
71060070	7106	1	32380	35	1	2	0	[]
71060071	7106	1	32410	35	1	2	0	[]
71060072	7106	1	32440	35	1	2	0	[]
71060073	7106	1	32470	35	1	2	0	[]
71060074	7106	1	32500	35	1	2	0	[]
71060075	7106	1	32530	35	1	2	0	[]
71060076	7106	1	32560	35	1	2	0	[]
71060077	7106	1	32590	35	1	2	0	[]
71060078	7106	1	32620	35	1	2	0	[]
71060079	7106	1	32650	35	1	2	0	[]
71060080	7106	1	32680	35	1	2	0	[]
71060081	7106	1	32710	35	1	2	0	[]
71060082	7106	1	32740	35	1	2	0	[]
71060083	7106	1	32770	35	1	2	0	[]
71060084	7106	1	32800	35	1	2	0	[]
71060085	7106	1	32830	35	1	2	0	[]
71060086	7106	1	32860	35	1	2	0	[]
71060087	7106	1	32890	35	1	2	0	[]
71060088	7106	1	32920	35	1	2	0	[]
71060089	7106	1	32950	35	1	2	0	[]
71060090	7106	1	32980	35	1	2	0	[]
71060091	7106	1	33010	35	1	2	0	[]
71060092	7106	1	33040	35	1	2	0	[]
71060093	7106	1	33070	35	1	2	0	[]
71060094	7106	1	33100	35	1	2	0	[]
71060095	7106	1	33130	35	1	2	0	[]
71060096	7106	1	33160	35	1	2	0	[]
71060097	7106	1	33190	35	1	2	0	[]
71060098	7106	1	33220	35	1	2	0	[]
71060099	7106	1	33250	35	1	2	0	[]
71060100	7106	1	33280	35	1	2	0	[]
71060101	7106	1	33310	35	1	2	0	[]
71060102	7106	1	33340	35	1	2	0	[]
71060103	7106	1	33370	35	1	2	0	[]
71060104	7106	1	33400	35	1	2	0	[]
71060105	7106	1	33430	35	1	2	0	[]
71060106	7106	1	33460	35	1	2	0	[]
71060107	7106	1	33490	35	1	2	0	[]
71060108	7106	1	33520	35	1	2	0	[]
71060109	7106	1	33550	35	1	2	0	[]
71060110	7106	1	33580	35	1	2	0	[]
71060111	7106	1	33610	35	1	2	0	[]
71060112	7106	1	33640	35	1	2	0	[]
71060113	7106	1	33670	35	1	2	0	[]
71060114	7106	1	33700	35	1	2	0	[]
71060115	7106	1	33730	35	1	2	0	[]
71060116	7106	1	33760	35	1	2	0	[]
71060117	7106	1	33790	35	1	2	0	[]
71060118	7106	1	33820	35	1	2	0	[]
71060119	7106	1	33850	35	1	2	0	[]
71060120	7106	1	33880	35	1	2	0	[]
71060121	7106	1	33910	35	1	2	0	[]
71060122	7106	1	33940	35	1	2	0	[]
71060123	7106	1	33970	35	1	2	0	[]
71060124	7106	1	34000	35	1	2	0	[]
71060125	7106	1	34030	35	1	2	0	[]
71060126	7106	1	34060	35	1	2	0	[]
71060127	7106	1	34090	35	1	2	0	[]
71060128	7106	1	34120	35	1	2	0	[]
71060129	7106	1	34150	35	1	2	0	[]
71060130	7106	1	34180	35	1	2	0	[]
71060131	7106	1	34210	35	1	2	0	[]
71060132	7106	1	34240	35	1	2	0	[]
71060133	7106	1	34270	35	1	2	0	[]
71060134	7106	1	34300	35	1	2	0	[]
71060135	7106	1	34330	35	1	2	0	[]
71060136	7106	1	34360	35	1	2	0	[]
71060137	7106	1	34390	35	1	2	0	[]
71060138	7106	1	34420	35	1	2	0	[]
71060139	7106	1	34450	35	1	2	0	[]
71060140	7106	1	34480	35	1	2	0	[]
71060141	7106	1	34510	35	1	2	0	[]
71060142	7106	1	34540	35	1	2	0	[]
71060143	7106	1	34570	35	1	2	0	[]
71060144	7106	1	34600	35	1	2	0	[]
71060145	7106	1	34630	35	1	2	0	[]
71060146	7106	1	34660	35	1	2	0	[]
71060147	7106	1	34690	35	1	2	0	[]
71060148	7106	1	34720	35	1	2	0	[]
71060149	7106	1	34750	35	1	2	0	[]
71060150	7106	1	34780	35	1	2	0	[]
